if {[file exists ~/openlane2/my_script/script_matt.tcl]} {
    source ~/openlane2/my_script/script_matt.tcl
}
Reading timing models for corner nom_tt_025C_1v80…
Reading timing library for the 'nom_tt_025C_1v80' corner at '/home/hien/.volare/volare/sky130/versions/0fe599b2afb6708d281543108caf8310912f54af/sky130A/libs.ref/sky130_fd_sc_hd/lib/sky130_fd_sc_hd__tt_025C_1v80.lib'…
Reading timing models for corner nom_ff_n40C_1v95…
Reading timing library for the 'nom_ff_n40C_1v95' corner at '/home/hien/.volare/volare/sky130/versions/0fe599b2afb6708d281543108caf8310912f54af/sky130A/libs.ref/sky130_fd_sc_hd/lib/sky130_fd_sc_hd__ff_n40C_1v95.lib'…
Reading timing models for corner nom_ss_100C_1v60…
Reading timing library for the 'nom_ss_100C_1v60' corner at '/home/hien/.volare/volare/sky130/versions/0fe599b2afb6708d281543108caf8310912f54af/sky130A/libs.ref/sky130_fd_sc_hd/lib/sky130_fd_sc_hd__ss_100C_1v60.lib'…
Reading OpenROAD database at '/home/hien/openlane2/designs/highspeed_pipelined_multiplier/runs/opti_6/34-openroad-cts/pipelined_mult.odb'…
Reading design constraints file at '/home/hien/openlane2/designs/highspeed_pipelined_multiplier/src/pnr.sdc'…
[INFO] No information on clock propagation in input SDC file-- propagating all clocks.
[INFO] Setting RC values…
[INFO RSZ-0094] Found 78 endpoints with setup violations.
[INFO RSZ-0099] Repairing 78 out of 78 (100.00%) violating endpoints...
   Iter   | Removed | Resized | Inserted | Cloned |  Pin  |    WNS   |   TNS      |  Viol  | Worst
     2240 |      11 |    1398 |      407 |     69 |   206 |   -0.334 |       -2.8 |     59 | _20759_/D
     2250 |      11 |    1406 |      407 |     69 |   208 |   -0.334 |       -2.8 |     59 | _20759_/D
     2251 |      11 |    1407 |      407 |     69 |   208 |   -0.334 |       -2.6 |     57 | _20759_/D
     2252 |      11 |    1407 |      407 |     69 |   208 |   -0.334 |       -2.6 |     56 | _20759_/D
     2255 |      11 |    1409 |      407 |     69 |   208 |   -0.334 |       -2.7 |     56 | _20759_/D
     2256 |      11 |    1409 |      407 |     69 |   208 |   -0.334 |       -2.7 |     55 | _20759_/D
     2260 |      11 |    1412 |      407 |     69 |   208 |   -0.245 |       -2.3 |     55 | _20661_/D
     2270 |      11 |    1421 |      407 |     69 |   209 |   -0.245 |       -2.0 |     55 | _20661_/D
     2280 |      11 |    1427 |      409 |     70 |   211 |   -0.245 |       -1.8 |     55 | _20661_/D
     2282 |      11 |    1429 |      409 |     70 |   211 |   -0.245 |       -1.7 |     53 | _20661_/D
     2283 |      11 |    1429 |      409 |     70 |   211 |   -0.245 |       -1.7 |     52 | _20661_/D
     2284 |      11 |    1429 |      409 |     70 |   211 |   -0.245 |       -1.7 |     51 | _20661_/D
     2285 |      11 |    1429 |      409 |     70 |   211 |   -0.245 |       -1.7 |     50 | _20661_/D
     2290 |      11 |    1430 |      411 |     71 |   212 |   -0.245 |       -1.7 |     50 | _20661_/D
     2300 |      11 |    1436 |      414 |     72 |   214 |   -0.245 |       -1.6 |     50 | _20661_/D
     2304 |      11 |    1440 |      414 |     72 |   214 |   -0.245 |       -1.6 |     48 | _20661_/D
     2307 |      11 |    1442 |      414 |     72 |   214 |   -0.245 |       -1.6 |     46 | _20661_/D
     2308 |      11 |    1442 |      414 |     72 |   214 |   -0.245 |       -1.6 |     45 | _20661_/D
     2309 |      11 |    1442 |      414 |     72 |   214 |   -0.245 |       -1.6 |     44 | _20661_/D
     2310 |      11 |    1442 |      414 |     72 |   214 |   -0.245 |       -1.6 |     44 | _20661_/D
     2310 |      11 |    1442 |      414 |     72 |   214 |   -0.245 |       -1.6 |     43 | _20661_/D
     2320 |      11 |    1448 |      414 |     72 |   217 |   -0.324 |       -1.9 |     43 | _20661_/D
     2330 |      11 |    1457 |      414 |     72 |   218 |   -0.334 |       -2.0 |     43 | _20661_/D
     2332 |      11 |    1442 |      414 |     72 |   214 |   -0.245 |       -1.6 |     42 | _20661_/D
     2333 |      11 |    1442 |      414 |     72 |   214 |   -0.245 |       -1.6 |     41 | _20661_/D
     2334 |      11 |    1442 |      414 |     72 |   214 |   -0.245 |       -1.6 |     40 | _20661_/D
     2340 |      11 |    1444 |      416 |     72 |   216 |   -0.245 |       -1.6 |     40 | _20661_/D
     2350 |      11 |    1454 |      416 |     72 |   216 |   -0.245 |       -1.5 |     40 | _20661_/D
     2360 |      11 |    1462 |      416 |     72 |   218 |   -0.245 |       -1.6 |     40 | _20661_/D
     2370 |      12 |    1467 |      416 |     74 |   220 |   -0.245 |       -1.5 |     40 | _20661_/D
     2380 |      12 |    1474 |      418 |     74 |   222 |   -0.245 |       -1.8 |     40 | _20661_/D
     2390 |      12 |    1478 |      426 |     75 |   223 |   -0.245 |       -1.6 |     40 | _20661_/D
     2400 |      12 |    1484 |      428 |     77 |   224 |   -0.245 |       -1.6 |     40 | _20661_/D
     2400 |      12 |    1484 |      428 |     77 |   224 |   -0.245 |       -1.6 |     40 | _20661_/D
     2401 |      12 |    1484 |      428 |     77 |   224 |   -0.245 |       -1.6 |     39 | _20661_/D
     2402 |      12 |    1484 |      428 |     77 |   224 |   -0.245 |       -1.6 |     38 | _20661_/D
     2410 |      12 |    1491 |      428 |     77 |   224 |   -0.245 |       -1.6 |     38 | _20661_/D
     2420 |      12 |    1497 |      432 |     77 |   226 |   -0.245 |       -1.5 |     38 | _20661_/D
     2424 |      12 |    1500 |      432 |     77 |   227 |   -0.245 |       -1.4 |     36 | _20661_/D
     2425 |      12 |    1500 |      432 |     77 |   227 |   -0.245 |       -1.4 |     35 | _20661_/D
     2426 |      12 |    1500 |      432 |     77 |   227 |   -0.245 |       -1.4 |     34 | _20661_/D
     2427 |      12 |    1500 |      432 |     77 |   227 |   -0.245 |       -1.4 |     33 | _20661_/D
     2428 |      12 |    1500 |      432 |     77 |   227 |   -0.245 |       -1.4 |     32 | _20661_/D
     2429 |      12 |    1500 |      432 |     77 |   227 |   -0.245 |       -1.4 |     31 | _20661_/D
     2430 |      12 |    1500 |      432 |     77 |   227 |   -0.245 |       -1.4 |     31 | _20661_/D
     2430 |      12 |    1500 |      432 |     77 |   227 |   -0.245 |       -1.4 |     30 | _20661_/D
     2440 |      12 |    1507 |      434 |     77 |   228 |   -0.245 |       -1.4 |     30 | _20661_/D
     2447 |      12 |    1513 |      434 |     77 |   229 |   -0.245 |       -1.4 |     28 | _20661_/D
     2448 |      12 |    1513 |      434 |     77 |   229 |   -0.245 |       -1.4 |     27 | _20661_/D
     2449 |      12 |    1513 |      434 |     77 |   229 |   -0.245 |       -1.4 |     26 | _20661_/D
     2450 |      12 |    1513 |      434 |     77 |   229 |   -0.245 |       -1.4 |     26 | _20661_/D
     2450 |      12 |    1513 |      434 |     77 |   229 |   -0.245 |       -1.4 |     25 | _20661_/D
     2451 |      12 |    1513 |      434 |     77 |   229 |   -0.245 |       -1.4 |     24 | _20661_/D
     2452 |      12 |    1513 |      434 |     77 |   229 |   -0.245 |       -1.4 |     23 | _20661_/D
     2460 |      12 |    1517 |      436 |     77 |   231 |   -0.245 |       -1.4 |     23 | _20661_/D
     2470 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     22 | _20661_/D
     2470 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     21 | _20661_/D
     2471 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     20 | _20661_/D
     2472 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     19 | _20661_/D
     2473 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     18 | _20661_/D
     2474 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     17 | _20661_/D
     2475 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     16 | _20661_/D
     2476 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     15 | _20661_/D
     2477 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     14 | _20661_/D
     2478 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     13 | _20661_/D
     2479 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     12 | _20661_/D
     2480 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     12 | _20661_/D
     2480 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     11 | _20661_/D
     2481 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     10 | _20661_/D
     2482 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |      9 | _20661_/D
     2483 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |      8 | _20661_/D
     2484 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |      7 | _20661_/D
     2485 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |      6 | _20661_/D
     2486 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |      5 | _20661_/D
     2487 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |      4 | _20661_/D
     2488 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |      3 | _20661_/D
     2489 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |      2 | _20661_/D
     2490 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |      2 | _20661_/D
     2490 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |      1 | _20661_/D
     2491 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |      0 | _20661_/D
     2492 |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |      0 | _20661_/D
    2493* |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     21 | _20661_/D
    2494* |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     21 | _20661_/D
    2495* |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     21 | _20661_/D
    2496* |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     21 | _20661_/D
    2497* |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     21 | _20661_/D
    2498* |      12 |    1523 |      436 |     78 |   234 |   -0.245 |       -1.3 |     21 | _20661_/D
    2500* |      12 |    1524 |      436 |     78 |   234 |   -0.245 |       -1.3 |     21 | _20661_/D
    2503* |      12 |    1526 |      436 |     78 |   234 |   -0.245 |       -1.3 |     21 | _20661_/D
    2504* |      12 |    1526 |      436 |     78 |   234 |   -0.245 |       -1.3 |     21 | _20661_/D
    2507* |      12 |    1528 |      436 |     78 |   234 |   -0.245 |       -1.3 |     21 | _20661_/D
    2509* |      12 |    1529 |      436 |     78 |   234 |   -0.245 |       -1.2 |     21 | _20661_/D
    2510* |      12 |    1529 |      436 |     78 |   234 |   -0.245 |       -1.2 |     21 | _20661_/D
    2510* |      12 |    1529 |      436 |     78 |   234 |   -0.245 |       -1.2 |     21 | _20661_/D
    2511* |      12 |    1529 |      436 |     78 |   234 |   -0.245 |       -1.2 |     21 | _20661_/D
    2513* |      12 |    1530 |      436 |     78 |   234 |   -0.245 |       -1.2 |     19 | _20661_/D
    2520* |      12 |    1536 |      436 |     78 |   234 |   -0.245 |       -1.2 |     19 | _20661_/D
    2523* |      12 |    1540 |      436 |     78 |   234 |   -0.245 |       -1.2 |     18 | _20661_/D
    2525* |      12 |    1541 |      436 |     78 |   234 |   -0.245 |       -1.2 |     16 | _20661_/D
    2526* |      12 |    1541 |      436 |     78 |   234 |   -0.245 |       -1.2 |     15 | _20661_/D
    2529* |      12 |    1543 |      436 |     78 |   234 |   -0.245 |       -1.2 |     13 | _20661_/D
    2530* |      12 |    1543 |      436 |     78 |   234 |   -0.245 |       -1.2 |     13 | _20661_/D
    2530* |      12 |    1543 |      436 |     78 |   234 |   -0.245 |       -1.2 |     13 | _20661_/D
    2531* |      12 |    1543 |      436 |     78 |   234 |   -0.245 |       -1.2 |     13 | _20661_/D
    2533* |      12 |    1544 |      436 |     78 |   234 |   -0.245 |       -1.2 |     11 | _20661_/D
    final |      12 |    1544 |      436 |     78 |   234 |   -0.245 |       -1.2 |     11 | _20661_/D
---------------------------------------------------------------------------------------------------
[INFO RSZ-0059] Removed 12 buffers.
[INFO RSZ-0045] Inserted 266 buffers, 1 to split loads.
[INFO RSZ-0041] Resized 1544 instances.
[INFO RSZ-0043] Swapped pins on 234 instances.
[INFO RSZ-0049] Cloned 78 instances.
[WARNING RSZ-0062] Unable to repair all setup violations.
[INFO RSZ-0046] Found 201 endpoints with hold violations.
Iteration | Resized | Buffers | Cloned Gates |   WNS   |   TNS   | Endpoint
---------------------------------------------------------------------------
        0 |       0 |       0 |            0 |  -0.140 |  -4.124 | _20471_/D
    final |       0 |     207 |            0 |   0.102 |   0.000 | _20566_/D
---------------------------------------------------------------------------
[INFO RSZ-0032] Inserted 207 hold buffers.
Placement Analysis
---------------------------------
total displacement      11985.8 u
average displacement        0.6 u
max displacement           18.3 u
original HPWL          315873.1 u
legalized HPWL         333533.5 u
delta HPWL                    6 %

[INFO DPL-0020] Mirrored 5031 instances
[INFO DPL-0021] HPWL before          333533.5 u
[INFO DPL-0022] HPWL after           325016.3 u
[INFO DPL-0023] HPWL delta               -2.6 %
[INFO] Setting RC values…
Setting global connections for newly added cells…
[INFO] Setting global connections...
Updating metrics…
Cell type report:                       Count       Area
  Fill cell                               572    2147.06
  Tap cell                               8784   10990.54
  Clock buffer                             78    1041.00
  Timing Repair Buffer                   1348   14431.34
  Inverter                                178    1158.61
  Clock inverter                           38     546.77
  Sequential cell                         450    9263.88
  Multi-Input combinational cell        10005   88168.31
  Total                                 21453  127747.52
Writing OpenROAD database to '/home/hien/openlane2/designs/highspeed_pipelined_multiplier/runs/opti_6/36-openroad-resizertimingpostcts/pipelined_mult.odb'…
Writing netlist to '/home/hien/openlane2/designs/highspeed_pipelined_multiplier/runs/opti_6/36-openroad-resizertimingpostcts/pipelined_mult.nl.v'…
Writing powered netlist to '/home/hien/openlane2/designs/highspeed_pipelined_multiplier/runs/opti_6/36-openroad-resizertimingpostcts/pipelined_mult.pnl.v'…
Writing layout to '/home/hien/openlane2/designs/highspeed_pipelined_multiplier/runs/opti_6/36-openroad-resizertimingpostcts/pipelined_mult.def'…
Writing timing constraints to '/home/hien/openlane2/designs/highspeed_pipelined_multiplier/runs/opti_6/36-openroad-resizertimingpostcts/pipelined_mult.sdc'…
